bookID	authors	average_rating	isbn	isbn13	language_code	num_pages	ratings_count	text_reviews_count	publication_date	publisher	genero	title_book	series	title	SerieChave
26506	Danielle Steel	3,85	385340222	9,78039E+12	eng	341	15495	1037	13/02/2007	Delacorte Press	Romance	Sisters	NULL	Sisters	NULL
26511	Danielle Steel	4	552145025	9,78055E+12	en-GB	476	7407	297	04/03/1999	Corgi	Romance	The Long Road Home	NULL	The Long Road Home	NULL
26522	Euripides	3,97	393093123	9,78039E+12	eng	144	243	23	17/02/1974	W.W. Norton & Company	Drama	Three Plays of Euripides: Alcestis/Medea/The Bacchae	NULL	Three Plays of Euripides: Alcestis/Medea/The Bacchae	NULL
26525	James M. Kouzes	4,05	787983500	9,78079E+12	eng	50	0	0	01/12/2004	Pfeiffer & Company	Negócios/Finanças	Leadership Challenge	NULL	Leadership Challenge	NULL
26571	Lloyd Alexander	3,98	141310693	9,78014E+12	eng	244	2742	104	10/06/2002	Firebird Books	Fantasia	The Kestrel	Westmark  	The Kestrel (Westmark  #2)	Westmark  #2
26573	Richard A. Knaak	3,74	441014224	9,78044E+12	en-GB	297	59	4	25/07/2006	Ace Books	Fantasia	The God in the Moon	Age of Conan: Hyborian Adventures: A Soldier's Quest  	The God in the Moon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #1)	Age of Conan: Hyborian Adventures: A Soldier's Quest  #1
26575	Richard A. Knaak	3,78	595092144	9,7806E+12	eng	276	638	39	01/06/2000	Backinprint.com	Alta Fantasia	Firedrake	Dragonrealm 	Firedrake (Dragonrealm #1)	Dragonrealm #1
26576	Richard A. Knaak	3,91	786931965	9,78079E+12	eng	372	1307	22	01/02/2004	Wizards of the Coast	Fantasia	Night of Blood	Dragonlance: The Minotaur Wars  	Night of Blood (Dragonlance: The Minotaur Wars  #1)	Dragonlance: The Minotaur Wars  #1
26578	Richard A. Knaak	3,91	441014453	9,78044E+12	en-GB	288	43	4	26/09/2006	Ace	Fantasia	The Eye of Charon	Age of Conan: Hyborian Adventures: A Soldier's Quest  	The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2)	Age of Conan: Hyborian Adventures: A Soldier's Quest  #2
26579	Richard A. Knaak	3,88	059509208X	9,7806E+12	eng	292	167	8	01/05/2000	Backinprint.com	Fantasia	Children of the Drake	Dragonrealm: Origins  	Children of the Drake (Dragonrealm: Origins  #2)	Dragonrealm: Origins  #2
26583	A.N. Roquelaure	3,62	452266629	9,78045E+12	eng	233	426	30	01/06/1984	Plume	Psicologia	Beauty's Punishment	NULL	Beauty's Punishment	NULL
26586	Mary Pope Osborne	3,97	786809299	9,78079E+12	eng	112	400	32	01/09/2003	Little  Brown Books for Young Readers	Fantasia	The Land of the Dead	Tales from the Odyssey  	The Land of the Dead (Tales from the Odyssey  #2)	Tales from the Odyssey  #2
26587	Mary Pope Osborne	3,88	786809280	9,78079E+12	en-US	112	782	84	01/09/2003	Little  Brown Books for Young Readers	Fantasia	The One-Eyed Giant	Tales from the Odyssey  	The One-Eyed Giant (Tales from the Odyssey  #1)	Tales from the Odyssey  #1
26588	Mary Pope Osborne	4,03	375832211	9,78038E+12	en-GB	128	466	15	27/02/2007	Random House Books for Young Readers	Ficção	Tsunamis and Other Natural Disasters	Magic Tree House Research Guide  	Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15)	Magic Tree House Research Guide  #15
26590	Mary Pope Osborne	4,08	786809949	9,78079E+12	en-US	112	263	17	01/07/2005	Little  Brown Books for Young Readers	Fantasia	The Final Battle	Tales from the Odyssey  	The Final Battle (Tales from the Odyssey  #6)	Tales from the Odyssey  #6
26591	Mary Pope Osborne	4,05	375823786	9,78038E+12	eng	119	1073	30	08/06/2004	Random House Books for Young Readers	História	Ancient Greece and the Olympics	Magic Tree House Research Guide  	Ancient Greece and the Olympics (Magic Tree House Research Guide  #10)	Magic Tree House Research Guide  #10
26592	Mary Pope Osborne	4,07	375832203	9,78038E+12	eng	128	659	30	25/04/2006	Random House for Young Readers	História	Ancient Rome and Pompeii	Magic Tree House Research Guide  	Ancient Rome and Pompeii (Magic Tree House Research Guide  #14)	Magic Tree House Research Guide  #14
26593	Mary Pope Osborne	4,04	1400091055	9,7814E+12	eng	0	7	0	10/08/2004	Listening Library (Audio)	Fantasia	Haunted Castle on Hallows Eve	Magic Tree House 	Haunted Castle on Hallows Eve (Magic Tree House #30)	Magic Tree House #30
26595	Mary Pope Osborne	3,94	067989070X	9,78068E+12	eng	96	6816	227	15/06/2010	Random House for Young Readers	Fantasia	Earthquake in the Early Morning	Magic Tree House  	Earthquake in the Early Morning (Magic Tree House  #24)	Magic Tree House  #24
26596	E.E. Cummings	4,35	871401525	9,78087E+12	eng	1136	19542	184	17/04/1994	Liveright/W.W. Norton & Company  Inc.	Poesia	E.E. Cummings: Complete Poems 1904-1962	Revised  Corrected  and Expanded Edition	E.E. Cummings: Complete Poems 1904-1962 (Revised  Corrected  and Expanded Edition)	NULL
26599	E.E. Cummings	4,22	871401541	9,78087E+12	eng	208	12438	264	17/08/2007	Liveright	Poesia	Selected Poems	NULL	Selected Poems	NULL
26603	E.E. Cummings	4,38	871401657	9,78087E+12	eng	208	1206	49	17/08/1996	Liveright Publishing Corp.	Poesia	Tulips & Chimneys	NULL	Tulips & Chimneys	NULL
26638	Dennis Slifer	3,69	1423601742	9,78142E+12	eng	240	19	4	05/04/2007	Gibbs Smith	Conto de Fadas	Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol	NULL	Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol	NULL
26653	Silas House	4,04	345480058	9,78035E+12	eng	368	1789	144	30/08/2005	Ballantine Books	Ficção	The Coal Tattoo	NULL	The Coal Tattoo	NULL
26654	Silas House	3,95	345450698	9,78035E+12	eng	320	2685	235	26/02/2002	Ballantine Books	Ficção	Clay's Quilt	NULL	Clay's Quilt	NULL
26666	Beth Moore	4,09	805427317	9,78081E+12	en-US	160	283	24	01/04/2004	B Books	Ficção	Things Pondered: From the Heart of a Lesser Woman	NULL	Things Pondered: From the Heart of a Lesser Woman	NULL
26670	Terry Cooper	4,12	439569729	9,78044E+12	en-US	416	8	0	01/06/2003	Teaching Resources	Didáticos	Scholastic Success with 4th Grade Workbook	NULL	Scholastic Success with 4th Grade Workbook	NULL
26673	Garth Ennis	4	785113444	9,78079E+12	eng	144	289	11	01/04/2004	Marvel Comics Group	Aventura	The Punisher  Vol. 6: Confederacy of Dunces	NULL	The Punisher  Vol. 6: Confederacy of Dunces	NULL
26689	C.E. Murphy	3,85	373802358	9,78037E+12	eng	408	5729	256	25/04/2006	Luna Books	Fantasia	Thunderbird Falls	Walker Papers  	Thunderbird Falls  (Walker Papers  #2)	Walker Papers  #2
26690	C.E. Murphy	4	373802722	9,78037E+12	eng	408	5810	200	24/04/2007	Luna Books	Fantasia	Coyote Dreams	Walker Papers  	Coyote Dreams (Walker Papers  #3)	Walker Papers  #3
26695	Antonio Negri	3,96	816636702	9,78082E+12	eng	304	49	3	01/12/1999	Univ Of Minnesota Press	História	Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics	NULL	Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics	NULL
26696	Antonio Negri	3,7	826479316	9,78083E+12	eng	271	45	2	01/05/2005	Bloomsbury Academic	Filosofia	Time for Revolution	NULL	Time for Revolution	NULL
26697	Timothy S. Murphy	4,12	745323375	9,78075E+12	eng	265	8	1	20/07/2005	Pluto Press	NULL	The Philosophy of Antonio Negri  Volume One: Resistance in Practice	NULL	The Philosophy of Antonio Negri  Volume One: Resistance in Practice	NULL
26722	Vince Flynn	4,29	743270371	9,78074E+12	en-US	432	38757	826	10/10/2006	Atria Books	Suspense/Thriller	Act of Treason	Mitch Rapp  	Act of Treason (Mitch Rapp  #9)	Mitch Rapp  #9
26738	Ju-Yeon Rhim	3,49	1595322353	9,7816E+12	en-US	168	73	1	08/03/2005	TokyoPop	Mangá	President Dad  Volume 2	NULL	President Dad  Volume 2	NULL
26748	Mark Fainaru-Wada	3,81	1592402682	9,78159E+12	en-US	348	165	24	01/03/2007	Avery	NULL	Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports	NULL	Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports	NULL
26759	K?ji Suzuki	3,61	1932234225	9,78193E+12	eng	279	2433	146	06/06/2006	Vertical	Terror/Horror	Dark Water	NULL	Dark Water	NULL
26766	Stephen Leigh	3,77	380794780	9,78038E+12	eng	331	78	10	01/03/1998	Harper Voyager	Ficção Científica	Dark Water's Embrace	Mictlan  	Dark Water's Embrace (Mictlan  #1)	Mictlan  #1
26768	Mary Burton	3,81	373274483	9,78037E+12	eng	249	95	10	28/06/2005	Silhouette Books	Romance	In Dark Waters	NULL	In Dark Waters	NULL
26779	David McCasland	4,45	1572930500	9,78157E+12	eng	352	1372	87	01/09/1998	Our Daily Bread Publishing	Poesia	Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest	NULL	Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest	NULL
26780	Lois Gladys Leppard	3,96	871239329	9,78087E+12	eng	160	1369	17	01/05/1987	Bethany House Publishers	Policial/Mistério	Mandie and the Abandoned Mine	Mandie  	Mandie and the Abandoned Mine (Mandie  #8)	Mandie  #8
26784	Gregg Olsen	3,79	312982011	9,78031E+12	eng	399	1458	98	16/06/2003	St. Martin's True Crime	Biografia/Autobiografia	Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets	NULL	Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets	NULL
26800	Jim Keogh	3	130887013	9,78013E+12	eng	528	3	0	16/08/2001	Prentice Hall PTR	NULL	C++ Programmer's Notebook	NULL	C++ Programmer's Notebook	NULL
26805	David Allen Sibley	4,69	679451218	9,78068E+12	en-US	473	730	36	29/04/2003	Alfred A. Knopf	NULL	The Sibley Field Guide to Birds of Western North America	NULL	The Sibley Field Guide to Birds of Western North America	NULL
26821	C.D.B. Bryan	4,11	810982196	9,78081E+12	en-US	528	10	2	01/09/2001	Abradale Books/Harry N. Abrams	História	The National Geographic Society: 100 Years of Adventure & Discovery	NULL	The National Geographic Society: 100 Years of Adventure & Discovery	NULL
26827	National Geographic Society	4,1	792270320	9,78079E+12	eng	200	10	1	19/01/2010	National Geographic	NULL	Park Profiles: Grand Canyon Country	Park Profiles	Park Profiles: Grand Canyon Country (Park Profiles)	NULL
26829	Donald J. Crump	3,71	870448293	9,78087E+12	eng	199	7	0	01/11/1993	National Geographic Society	Jovem Adulto	Canada's Incredible Coasts	NULL	Canada's Incredible Coasts	NULL
26832	Satosumi Takaguchi	3,95	1598163175	9,7816E+12	eng	194	91	2	01/08/2006	Blu	Romance	Shout Out Loud! 2	NULL	Shout Out Loud! 2	NULL
26833	Satosumi Takaguchi	3,93	1598163205	9,7816E+12	en-GB	192	83	6	01/10/2007	Blu	Romance	Shout Out Loud! 5	NULL	Shout Out Loud! 5	NULL
26835	Satosumi Takaguchi	3,57	1569708126	9,78157E+12	eng	176	77	3	15/08/2007	Digital Manga Publishing	Mangá	Can't Win With You 1	NULL	Can't Win With You 1	NULL
26836	Satosumi Takaguchi	3,68	4048526456	9,78405E+12	jpn	165	2	0	01/02/1996	???? (Kadokawa Shoten)	NULL	??????!	1	??????! (1) (????????CL-DX)	NULL
26839	Satosumi Takaguchi	3,95	4048527851	9,78405E+12	jpn	178	2	0	01/03/1997	???? (Kadokawa Shoten)	NULL	??????!	2	??????! (2) (ASUKA COMICS CL-DX)	NULL
26841	Norman Kolpas	3,88	783502508	9,78078E+12	eng	108	17	2	24/05/1999	Time-Life Books	NULL	Soups	NULL	Soups	NULL
26842	Chuck Williams	3,82	783502001	9,78078E+12	eng	108	18	2	24/05/1999	Time Life Medical	NULL	Pies and Tarts	NULL	Pies and Tarts	NULL
26853	Frederick C. Beiser	4,52	067429503X	9,78067E+12	eng	410	118	8	15/10/1993	Harvard University Press	História	The Fate of Reason: German Philosophy from Kant to Fichte	NULL	The Fate of Reason: German Philosophy from Kant to Fichte	NULL
26860	Deloris Jordan	3,93	689870167	9,78069E+12	eng	32	83	22	23/01/2007	Simon  Schuster/Paula Wiseman Books	Jovem Adulto	Michael's Golden Rules	NULL	Michael's Golden Rules	NULL
26871	Laurence Olivier	3,69	671417010	9,78067E+12	eng	348	279	19	31/12/1982	Simon & Schuster	Biografia/Autobiografia	Confessions of an Actor	NULL	Confessions of an Actor	NULL
26904	Robert Irwin	3,72	140289232	9,78014E+12	eng	304	10	0	25/01/2007	Penguin	NULL	For Lust of Knowing: The Orientalists and Their Enemies	NULL	For Lust of Knowing: The Orientalists and Their Enemies	NULL
26908	Robert Irwin	3,84	1585672173	9,78159E+12	eng	282	411	32	30/04/2002	Harry N. Abrams	Policial/Mistério	The Arabian Nightmare	NULL	The Arabian Nightmare	NULL
26919	Russell Banks	3,87	60854944	9,78006E+12	eng	408	2824	299	13/03/2007	Harper Perennial Modern Classics	Ficção	Continental Drift	NULL	Continental Drift	NULL
26920	Russell Banks	3,78	60957352	9,78006E+12	en-US	400	1986	246	11/10/2005	Harper Perennial	Romance	The Darling	NULL	The Darling	NULL
26922	Russell Banks	3,99	2742722807	9,78274E+12	fre	486	63	1	29/12/1999	Babel	NULL	Affliction	NULL	Affliction	NULL
26930	Russell Banks	3,72	60927194	9,78006E+12	en-US	192	155	11	26/04/1996	Harper Perennial	Ficção	Success Stories	NULL	Success Stories	NULL
26931	Russell Banks	3,91	60930861	9,78006E+12	eng	758	3618	425	27/01/1999	Harper Perennial	Ficção Histórica	Cloudsplitter	NULL	Cloudsplitter	NULL
26934	Richard Ford	3,75	037572656X	9,78038E+12	eng	304	1183	74	04/02/2003	Vintage	Romance	A Multitude of Sins	NULL	A Multitude of Sins	NULL
26950	Edith Wharton	4,03	143039709	9,78014E+12	eng	370	7717	742	28/09/2006	Penguin Classics	Romance	The Custom of the Country	NULL	The Custom of the Country	NULL
26968	Nella Larsen	3,68	486451402	9,78049E+12	eng	125	181	29	15/09/2006	Dover Publications	Jovem Adulto	Quicksand	NULL	Quicksand	NULL
26979	Zora Neale Hurston	4,37	940450836	9,78094E+12	eng	1054	564	30	01/02/1995	Library of America	Ficção	Novels and Stories	NULL	Novels and Stories	NULL
26994	Nicholas P. White	3,67	915144220	9,78092E+12	eng	272	6	0	15/06/1976	Hackett Publishing Company  Inc.	NULL	Plato on Knowledge and Reality	NULL	Plato on Knowledge and Reality	NULL
26996	Nicholas P. White	3,67	915144921	9,78092E+12	eng	288	25	0	01/05/1979	Hackett Publishing Company  Inc.	NULL	A Companion to Plato's Republic	NULL	A Companion to Plato's Republic	NULL
26999	Jasper Fforde	4,16	014303541X	9,78014E+12	eng	385	27382	1138	26/07/2005	Penguin Books	Fantasia	Something Rotten	Thursday Next  	Something Rotten (Thursday Next  #4)	Thursday Next  #4
27000	Jasper Fforde	4,14	142004030	9,78014E+12	eng	399	42454	2156	04/02/2004	Penguin Books	Fantasia	Lost in a Good Book	Thursday Next  	Lost in a Good Book (Thursday Next  #2)	Thursday Next  #2
27001	Jasper Fforde	4,1	143034359	9,78014E+12	eng	375	31540	1434	03/08/2004	Penguin Books	Fantasia	The Well of Lost Plots	Thursday Next 	The Well of Lost Plots (Thursday Next #3)	Thursday Next #3
27002	Jasper Fforde	4,02	670038717	9,78067E+12	eng	363	20630	1310	24/07/2007	Viking Adult	Fantasia	First Among Sequels	Thursday Next  	First Among Sequels (Thursday Next  #5)	Thursday Next  #5
27003	Jasper Fforde	3,91	142001805	9,78014E+12	eng	374	97343	8068	25/02/2003	Penguin Books	Fantasia	The Eyre Affair	Thursday Next  	The Eyre Affair (Thursday Next  #1)	Thursday Next  #1
27006	Tim Downs	4,22	1582294011	9,78158E+12	eng	352	923	75	01/07/2004	Howard Books	Suspense/Thriller	Chop Shop	Bug Man  	Chop Shop (Bug Man  #2)	Bug Man  #2
27009	Tim Downs	4,18	1582293082	9,78158E+12	eng	371	1425	130	01/07/2003	Howard Books	Policial/Mistério	Shoofly Pie	Bug Man  	Shoofly Pie (Bug Man  #1)	Bug Man  #1
27023	CLAMP	3,72	1595324844	9,7816E+12	eng	197	820	31	12/04/2005	Tokyopop	Fantasia Urbana	RG Veda  Vol. 01	NULL	RG Veda  Vol. 01	NULL
27036	Henry Chadwick	3,71	192875345	9,78019E+12	eng	128	14	3	19/06/1986	Oxford University Press  USA	Religião/Espiritualidade	Augustine	NULL	Augustine	NULL
27038	Henry Chadwick	4,19	199265771	9,7802E+12	en-GB	744	15	1	03/07/2003	OUP Oxford	História	The Church in Ancient Society: From Galilee to Gregory the Great	History of the Christian Church	The Church in Ancient Society: From Galilee to Gregory the Great (History of the Christian Church)	NULL
27039	Henry Chadwick	3,88	199280169	9,7802E+12	en-US	316	4	1	12/05/2005	OUP Oxford	História	East and West: The Making of a Rift in the Church from Apostolic Times until the Council of Florence	History of the Christian Church	East and West: The Making of a Rift in the Church from Apostolic Times until the Council of Florence (History of the Christian Church)	NULL
27049	Isaac Bashevis Singer	3,85	374524793	9,78037E+12	eng	288	853	54	31/07/1996	Farrar  Straus and Giroux	Ficção	Satan in Goray	NULL	Satan in Goray	NULL
27051	Peter Abrahams	3,65	345445783	9,78035E+12	eng	352	208	16	25/06/2002	Fawcett Books	Suspense/Thriller	Lights Out	NULL	Lights Out	NULL
27052	Peter Abrahams	3,9	60737042	9,78006E+12	en-US	352	30	4	25/04/2006	HarperCollins	Policial/Mistério	Behind the Curtain	Echo Falls  	Behind the Curtain (Echo Falls  #2)	Echo Falls  #2
27054	Peter Abrahams	3,12	380898039	9,78038E+12	eng	320	8	2	01/04/1986	Avon Books	Policial/Mistério	Red Message	NULL	Red Message	NULL
27059	James Tiptree Jr.	4,21	1892391201	9,78189E+12	eng	508	3190	325	01/11/2004	Tachyon Publications	Ficção Científica	Her Smoke Rose Up Forever	NULL	Her Smoke Rose Up Forever	NULL
27066	James Tiptree Jr.	3,81	312890214	9,78031E+12	eng	250	232	25	01/09/1994	Orb Books	Ficção Científica	The Starry Rift	NULL	The Starry Rift	NULL
27091	bell hooks	4,37	415908086	9,78042E+12	eng	216	5162	325	14/09/1994	Routledge	Crônica	Teaching to Transgress: Education as the Practice of Freedom	NULL	Teaching to Transgress: Education as the Practice of Freedom	NULL
27092	Alice Sebold	3,81	307209431	9,78031E+12	spa	336	28	3	12/10/2004	Debolsillo	Policial/Mistério	Desde mi cielo	NULL	Desde mi cielo	NULL
27118	Colin      Wells	3,58	674777700	9,78067E+12	en-US	384	110	7	11/08/1995	Harvard University Press	História	The Roman Empire	NULL	The Roman Empire	NULL
27126	Jen Lancaster	3,9	451217608	9,78045E+12	eng	400	44607	4114	07/03/2006	NAL	Humor/Comédia	Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office	NULL	Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office	NULL
27149	Paul Krugman	3,99	716799561	9,78072E+12	eng	1088	120	5	06/04/2007	Worth Publishers	Negócios/Finanças	Economics	NULL	Economics	NULL
27150	Paul Krugman	4	026261135X	9,78026E+12	eng	127	81	3	21/08/1997	MIT Press	História	Development  Geography  and Economic Theory	NULL	Development  Geography  and Economic Theory	NULL
27151	Paul Krugman	3,68	262611333	9,78026E+12	eng	221	310	16	24/02/1997	MIT Press	Negócios/Finanças	Pop Internationalism	NULL	Pop Internationalism	NULL
27167	P.J. Parrish	4,13	786016078	9,78079E+12	eng	384	614	68	01/02/2006	Pinnacle	Policial/Mistério	An Unquiet Grave	Louis Kincaid  	An Unquiet Grave (Louis Kincaid  #7)	Louis Kincaid  #7
27168	P.J. Parrish	4,02	786016051	9,78079E+12	eng	384	586	62	01/01/2004	Pinnacle	Policial/Mistério	Island Of Bones	Louis Kincaid  	Island Of Bones (Louis Kincaid  #5)	Louis Kincaid  #5
27170	P.J. Parrish	3,95	786011890	9,78079E+12	eng	416	773	86	01/01/2001	Pinnacle	Policial/Mistério	Dead Of Winter	Louis Kincaid  	Dead Of Winter (Louis Kincaid  #2)	Louis Kincaid  #2
27171	P.J. Parrish	4,09	786014202	9,78079E+12	eng	380	414	37	01/01/2003	Pinnacle	Policial/Mistério	Thicker Than Water	Louis Kincaid  	Thicker Than Water (Louis Kincaid  #4)	Louis Kincaid  #4
27189	Commander X	2,83	1892062437	9,78189E+12	eng	139	2	1	20/08/2012	Inner Light - Global Communications	NULL	Teleportation: From Star Trek to Tesla	NULL	Teleportation: From Star Trek to Tesla	NULL
27194	Zak Smith	4,1	977312798	9,78098E+12	en-GB	784	490	41	30/11/2006	Tin House Books	Ficção	Pictures Showing What Happens on Each Page of Thomas Pynchon's Novel Gravity's Rainbow	NULL	Pictures Showing What Happens on Each Page of Thomas Pynchon's Novel Gravity's Rainbow	NULL
27200	Thomas Cahill	3,77	385495544	9,78039E+12	eng	352	2470	233	27/07/2004	Anchor	História	Sailing the Wine-Dark Sea: Why the Greeks Matter	NULL	Sailing the Wine-Dark Sea: Why the Greeks Matter	NULL
27204	Anonymous	4,64	802136184	9,7808E+12	eng	81	169	17	29/10/1999	Grove Press	NULL	The Gospel According to Luke	NULL	The Gospel According to Luke	NULL
27208	Flann O'Brien	4,01	156478214X	9,78156E+12	eng	200	12452	1179	01/03/1999	Dalkey Archive Press	Policial/Mistério	The Third Policeman	NULL	The Third Policeman	NULL
